NaturalLanguageID 	ProgrammingLanguageName	RepoID	SourceID 	CommentID	Comment	
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyInitializableExtractorInterface.php	symfony/src/Symfony/Component/PropertyInfo/PropertyInitializableExtractorInterface.php/14	"*
 * Guesses if the property can be initialized through the constructor.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyListExtractorInterface.php	symfony/src/Symfony/Component/PropertyInfo/PropertyListExtractorInterface.php/14	"*
 * Extracts the list of properties available for the given class.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyReadInfo.php	symfony/src/Symfony/Component/PropertyInfo/PropertyReadInfo.php/14	"*
 * The property read info tells how a property can be read.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyReadInfoExtractorInterface.php	symfony/src/Symfony/Component/PropertyInfo/PropertyReadInfoExtractorInterface.php/14	"*
 * Extract read information for the property of a class.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyTypeExtractorInterface.php	symfony/src/Symfony/Component/PropertyInfo/PropertyTypeExtractorInterface.php/14	"*
 * Type Extractor Interface.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyWriteInfo.php	symfony/src/Symfony/Component/PropertyInfo/PropertyWriteInfo.php/14	"*
 * The write mutator defines how a property can be written.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/PropertyWriteInfoExtractorInterface.php	symfony/src/Symfony/Component/PropertyInfo/PropertyWriteInfoExtractorInterface.php/14	"*
 * Extract write information for the property of a class.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/Type.php	symfony/src/Symfony/Component/PropertyInfo/Type.php/14	"*
 * Type value object (immutable).
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/PropertyInfo/Util/PhpDocTypeHelper.php	symfony/src/Symfony/Component/PropertyInfo/Util/PhpDocTypeHelper.php/21	"*
 * Transforms a php doc type to a {@link Type} instance.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Annotation/Route.php	symfony/src/Symfony/Component/Routing/Annotation/Route.php/14	"*
 * Annotation class for @Route().
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/CompiledRoute.php	symfony/src/Symfony/Component/Routing/CompiledRoute.php/14	"*
 * CompiledRoutes are returned by the RouteCompiler class.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/DependencyInjection/RoutingResolverPass.php	symfony/src/Symfony/Component/Routing/DependencyInjection/RoutingResolverPass.php/19	"*
 * Adds tagged routing.loader services to routing.resolver service.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/ExceptionInterface.php	symfony/src/Symfony/Component/Routing/Exception/ExceptionInterface.php/14	"*
 * ExceptionInterface.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/InvalidParameterException.php	symfony/src/Symfony/Component/Routing/Exception/InvalidParameterException.php/14	"*
 * Exception thrown when a parameter is not valid.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/MethodNotAllowedException.php	symfony/src/Symfony/Component/Routing/Exception/MethodNotAllowedException.php/17	"*
 * This exception should trigger an HTTP 405 response in your application code.
 "	Notice
EN	php	symfony	src/Symfony/Component/Routing/Exception/MissingMandatoryParametersException.php	symfony/src/Symfony/Component/Routing/Exception/MissingMandatoryParametersException.php/14	"*
 * Exception thrown when a route cannot be generated because of missing
 * mandatory parameters.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/NoConfigurationException.php	symfony/src/Symfony/Component/Routing/Exception/NoConfigurationException.php/14	"*
 * Exception thrown when no routes are configured.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/ResourceNotFoundException.php	symfony/src/Symfony/Component/Routing/Exception/ResourceNotFoundException.php/14	"*
 * The resource was not found.
 *
 * This exception should trigger an HTTP 404 response in your application code.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Exception/RouteNotFoundException.php	symfony/src/Symfony/Component/Routing/Exception/RouteNotFoundException.php/14	"*
 * Exception thrown when a route does not exist.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Generator/Dumper/CompiledUrlGeneratorDumper.php	symfony/src/Symfony/Component/Routing/Generator/Dumper/CompiledUrlGeneratorDumper.php/16	"*
 * CompiledUrlGeneratorDumper creates a PHP array to be used with CompiledUrlGenerator.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Generator/Dumper/GeneratorDumper.php	symfony/src/Symfony/Component/Routing/Generator/Dumper/GeneratorDumper.php/16	"*
 * GeneratorDumper is the base class for all built-in generator dumpers.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Generator/Dumper/GeneratorDumperInterface.php	symfony/src/Symfony/Component/Routing/Generator/Dumper/GeneratorDumperInterface.php/16	"*
 * GeneratorDumperInterface is the interface that all generator dumper classes must implement.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Generator/UrlGenerator.php	symfony/src/Symfony/Component/Routing/Generator/UrlGenerator.php/21	"*
 * UrlGenerator can generate a URL or a path for any route in the RouteCollection
 * based on the passed parameters.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/AnnotationDirectoryLoader.php	symfony/src/Symfony/Component/Routing/Loader/AnnotationDirectoryLoader.php/17	"*
 * AnnotationDirectoryLoader loads routing information from annotations set
 * on PHP classes and methods.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/AnnotationFileLoader.php	symfony/src/Symfony/Component/Routing/Loader/AnnotationFileLoader.php/19	"*
 * AnnotationFileLoader loads routing information from annotations set
 * on a PHP class and its methods.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/ClosureLoader.php	symfony/src/Symfony/Component/Routing/Loader/ClosureLoader.php/17	"*
 * ClosureLoader loads routes from a PHP closure.
 *
 * The Closure must return a RouteCollection instance.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/Configurator/CollectionConfigurator.php	symfony/src/Symfony/Component/Routing/Loader/Configurator/CollectionConfigurator.php/17	"*
 * @author Nicolas Grekas <p@tchwork.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Loader/Configurator/ImportConfigurator.php	symfony/src/Symfony/Component/Routing/Loader/Configurator/ImportConfigurator.php/16	"*
 * @author Nicolas Grekas <p@tchwork.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Loader/Configurator/RouteConfigurator.php	symfony/src/Symfony/Component/Routing/Loader/Configurator/RouteConfigurator.php/16	"*
 * @author Nicolas Grekas <p@tchwork.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Loader/Configurator/RoutingConfigurator.php	symfony/src/Symfony/Component/Routing/Loader/Configurator/RoutingConfigurator.php/17	"*
 * @author Nicolas Grekas <p@tchwork.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Loader/Configurator/Traits/AddTrait.php	symfony/src/Symfony/Component/Routing/Loader/Configurator/Traits/AddTrait.php/18	"*
 * @author Nicolas Grekas <p@tchwork.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Loader/ContainerLoader.php	symfony/src/Symfony/Component/Routing/Loader/ContainerLoader.php/16	"*
 * A route loader that executes a service from a PSR-11 container to load the routes.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/GlobFileLoader.php	symfony/src/Symfony/Component/Routing/Loader/GlobFileLoader.php/17	"*
 * GlobFileLoader loads files from a glob pattern.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/ObjectLoader.php	symfony/src/Symfony/Component/Routing/Loader/ObjectLoader.php/18	"*
 * A route loader that calls a method on an object to load the routes.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/PhpFileLoader.php	symfony/src/Symfony/Component/Routing/Loader/PhpFileLoader.php/19	"*
 * PhpFileLoader loads routes from a PHP file.
 *
 * The file must return a RouteCollection instance.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/XmlFileLoader.php	symfony/src/Symfony/Component/Routing/Loader/XmlFileLoader.php/22	"*
 * XmlFileLoader loads XML routing files.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Loader/YamlFileLoader.php	symfony/src/Symfony/Component/Routing/Loader/YamlFileLoader.php/24	"*
 * YamlFileLoader loads Yaml routing files.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/CompiledUrlMatcher.php	symfony/src/Symfony/Component/Routing/Matcher/CompiledUrlMatcher.php/17	"*
 * Matches URLs based on rules dumped by CompiledUrlMatcherDumper.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/Dumper/CompiledUrlMatcherDumper.php	symfony/src/Symfony/Component/Routing/Matcher/Dumper/CompiledUrlMatcherDumper.php/19	"*
 * CompiledUrlMatcherDumper creates PHP arrays to be used with CompiledUrlMatcher.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/Dumper/CompiledUrlMatcherTrait.php	symfony/src/Symfony/Component/Routing/Matcher/Dumper/CompiledUrlMatcherTrait.php/20	"*
 * @author Nicolas Grekas <p@tchwork.com>
 *
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Matcher/Dumper/MatcherDumper.php	symfony/src/Symfony/Component/Routing/Matcher/Dumper/MatcherDumper.php/16	"*
 * MatcherDumper is the abstract class for all built-in matcher dumpers.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/Dumper/MatcherDumperInterface.php	symfony/src/Symfony/Component/Routing/Matcher/Dumper/MatcherDumperInterface.php/16	"*
 * MatcherDumperInterface is the interface that all matcher dumper classes must implement.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/Dumper/StaticPrefixCollection.php	symfony/src/Symfony/Component/Routing/Matcher/Dumper/StaticPrefixCollection.php/16	"*
 * Prefix tree of routes preserving routes order.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/ExpressionLanguageProvider.php	symfony/src/Symfony/Component/Routing/Matcher/ExpressionLanguageProvider.php/18	"*
 * Exposes functions defined in the request context to route conditions.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/RedirectableUrlMatcher.php	symfony/src/Symfony/Component/Routing/Matcher/RedirectableUrlMatcher.php/17	"*
 * @author Fabien Potencier <fabien@symfony.com>
 "	General
EN	php	symfony	src/Symfony/Component/Routing/Matcher/RedirectableUrlMatcherInterface.php	symfony/src/Symfony/Component/Routing/Matcher/RedirectableUrlMatcherInterface.php/14	"*
 * RedirectableUrlMatcherInterface knows how to redirect the user.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/RequestMatcherInterface.php	symfony/src/Symfony/Component/Routing/Matcher/RequestMatcherInterface.php/19	"*
 * RequestMatcherInterface is the interface that all request matcher classes must implement.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/TraceableUrlMatcher.php	symfony/src/Symfony/Component/Routing/Matcher/TraceableUrlMatcher.php/19	"*
 * TraceableUrlMatcher helps debug path info matching by tracing the match.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/UrlMatcher.php	symfony/src/Symfony/Component/Routing/Matcher/UrlMatcher.php/24	"*
 * UrlMatcher matches URL based on a set of routes.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Matcher/UrlMatcherInterface.php	symfony/src/Symfony/Component/Routing/Matcher/UrlMatcherInterface.php/19	"*
 * UrlMatcherInterface is the interface that all URL matcher classes must implement.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/RequestContext.php	symfony/src/Symfony/Component/Routing/RequestContext.php/16	"*
 * Holds information about the current request.
 *
 * This class implements a fluent interface.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Route.php	symfony/src/Symfony/Component/Routing/Route.php/14	"*
 * A Route describes a route and its parameters.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/RouteCollection.php	symfony/src/Symfony/Component/Routing/RouteCollection.php/19	"*
 * When adding a route at the end of the collection, an existing route
 * with the same name is removed first. So there can only be one route
 * with a given name.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Routing/RouteCollectionBuilder.php	symfony/src/Symfony/Component/Routing/RouteCollectionBuilder.php/21	"*
 * Helps add and import routes into a RouteCollection.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/RouteCompiler.php	symfony/src/Symfony/Component/Routing/RouteCompiler.php/14	"*
 * RouteCompiler compiles Route instances to CompiledRoute instances.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/RouteCompilerInterface.php	symfony/src/Symfony/Component/Routing/RouteCompilerInterface.php/14	"*
 * RouteCompilerInterface is the interface that all RouteCompiler classes must implement.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Routing/Router.php	symfony/src/Symfony/Component/Routing/Router.php/32	"*
 * The Router class is an example of the integration of all pieces of the
 * routing system for easier use.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/AbstractGuardAuthenticator.php	symfony/src/Symfony/Component/Security/Guard/AbstractGuardAuthenticator.php/17	"*
 * An optional base class that creates a PostAuthenticationGuardToken for you.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/Authenticator/AbstractFormLoginAuthenticator.php	symfony/src/Symfony/Component/Security/Guard/Authenticator/AbstractFormLoginAuthenticator.php/20	"*
 * A base class to make form login authentication easier!
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/Authenticator/GuardBridgeAuthenticator.php	symfony/src/Symfony/Component/Security/Guard/Authenticator/GuardBridgeAuthenticator.php/32	"*
 * This authenticator is used to bridge Guard authenticators with
 * the Symfony Authenticator system.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/AuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Guard/AuthenticatorInterface.php/26	"* The methods on this interface are called throughout the guard authentication
 * process to give you the power to control most parts of the process from
 * one location.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/Token/GuardTokenInterface.php	symfony/src/Symfony/Component/Security/Guard/Token/GuardTokenInterface.php/19	"*
 * Any tokens passed to GuardAuthenticationProvider (i.e. any tokens that
 * are handled by the guard auth system) must implement this
 * interface.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/Token/PostAuthenticationGuardToken.php	symfony/src/Symfony/Component/Security/Guard/Token/PostAuthenticationGuardToken.php/20	"*
 * If you're using Guard authentication, you *must* use a class that implements
 * GuardTokenInterface as your authenticated token (like this class).
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/Token/PreAuthenticationGuardToken.php	symfony/src/Symfony/Component/Security/Guard/Token/PreAuthenticationGuardToken.php/19	"* The GuardAuthenticationListener creates this, which is then consumed
 * immediately by the GuardAuthenticationProvider. If authentication is
 * successful, a different authenticated token is returned
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/AccessMap.php	symfony/src/Symfony/Component/Security/Http/AccessMap.php/17	"*
 * AccessMap allows configuration of different access control rules for
 * specific parts of the website.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/AccessMapInterface.php	symfony/src/Symfony/Component/Security/Http/AccessMapInterface.php/16	"*
 * AccessMap allows configuration of different access control rules for
 * specific parts of the website.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/AuthenticationFailureHandlerInterface.php	symfony/src/Symfony/Component/Security/Http/Authentication/AuthenticationFailureHandlerInterface.php/21	"* If you want to customize the failure handling process, instead of
 * overwriting the respective listener globally, you can set a custom failure
 * handler which implements this interface.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/AuthenticationSuccessHandlerInterface.php	symfony/src/Symfony/Component/Security/Http/Authentication/AuthenticationSuccessHandlerInterface.php/21	"* If you want to customize the success handling process, instead of
 * overwriting the respective listener globally, you can set a custom success
 * handler which implements this interface.
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/AuthenticationUtils.php	symfony/src/Symfony/Component/Security/Http/Authentication/AuthenticationUtils.php/19	"*
 * Extracts Security Errors from Request.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/AuthenticatorManager.php	symfony/src/Symfony/Component/Security/Http/Authentication/AuthenticatorManager.php/36	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 * @author Ryan Weaver <ryan@symfonycasts.com>
 * @author Amaury Leroux de Lens <amaury@lerouxdelens.com>
 *
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/AuthenticatorManagerInterface.php	symfony/src/Symfony/Component/Security/Http/Authentication/AuthenticatorManagerInterface.php/18	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 * @author Ryan Weaver <ryan@symfonycasts.com>
 *
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/DefaultAuthenticationSuccessHandler.php	symfony/src/Symfony/Component/Security/Http/Authentication/DefaultAuthenticationSuccessHandler.php/20	"*
 * Class with the default authentication success handling logic.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/NoopAuthenticationManager.php	symfony/src/Symfony/Component/Security/Http/Authentication/NoopAuthenticationManager.php/20	"*
 * This is used to not break AuthenticationChecker and ContextListener when
 * using the authenticator system. Once the authenticator system is no longer
 * experimental, this class can be used to trigger deprecation notices.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Authentication/UserAuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Http/Authentication/UserAuthenticatorInterface.php/19	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/AbstractAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/AbstractAuthenticator.php/20	"*
 * An optional base class that creates the necessary tokens for you.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php/21	"*
 * A base class to make form login authentication easier!
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/AbstractPreAuthenticatedAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/AbstractPreAuthenticatedAuthenticator.php/27	"*
 * The base authenticator for authenticators to use pre-authenticated
 * requests (e.g. using certificates).
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/AnonymousAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/AnonymousAuthenticator.php/23	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 * @author Fabien Potencier <fabien@symfony.com>
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/AuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Http/Authenticator/AuthenticatorInterface.php/20	"*
 * The interface for all authenticators.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/FormLoginAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/FormLoginAuthenticator.php/37	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 * @author Fabien Potencier <fabien@symfony.com>
 *
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/HttpBasicAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/HttpBasicAuthenticator.php/30	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 * @author Fabien Potencier <fabien@symfony.com>
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/InteractiveAuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Http/Authenticator/InteractiveAuthenticatorInterface.php/14	"*
 * This is an extension of the authenticator interface that must
 * be used by interactive authenticators.
 *
 * Interactive login requires explicit user action (e.g. a login
 * form or HTTP basic authentication). Implementing this interface
 * will dispatcher the InteractiveLoginEvent upon successful login.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/JsonLoginAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/JsonLoginAuthenticator.php/38	"*
 * Provides a stateless implementation of an authentication via
 * a JSON document composed of a username and a password.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/AnonymousPassport.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/AnonymousPassport.php/14	"*
 * A passport used during anonymous authentication.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/BadgeInterface.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/BadgeInterface.php/14	"*
 * Passport badges allow to add more information to a passport (e.g. a CSRF token).
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/CsrfTokenBadge.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/CsrfTokenBadge.php/16	"*
 * Adds automatic CSRF tokens checking capabilities to this authenticator.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/PasswordUpgradeBadge.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/PasswordUpgradeBadge.php/17	"*
 * Adds automatic password migration, if enabled and required in the password encoder.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/PreAuthenticatedUserBadge.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/PreAuthenticatedUserBadge.php/16	"*
 * Marks the authentication as being pre-authenticated.
 *
 * This disables pre-authentication user checkers.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/RememberMeBadge.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Badge/RememberMeBadge.php/17	"* Remember me cookie will be set if *all* of the following are met:
 *  A) This badge is present in the Passport
 *  B) The remember_me key under your firewall is configured
 *  C) The ""remember me"" functionality is activated. This is usually
 *      done by having a _remember_me checkbox in your form, but
 *      can be configured by the ""always_remember_me"" and ""remember_me_parameter""
 *      parameters under the ""remember_me"" firewall key
 *  D) The authentication process returns a success Response object
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/CredentialsInterface.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/CredentialsInterface.php/16	"*
 * Credentials are a special badge used to explicitly mark the
 * credential check of an authenticator.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/CustomCredentials.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/CustomCredentials.php/17	"*
 * Implements credentials checking using a custom checker function.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/PasswordCredentials.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Credentials/PasswordCredentials.php/16	"*
 * Implements password credentials.
 *
 * These plaintext passwords are checked by the UserPasswordEncoder during
 * authentication.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/Passport.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/Passport.php/18	"*
 * The default implementation for passports.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/PassportInterface.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/PassportInterface.php/17	"*
 * A Passport contains all security-related information that needs to be
 * validated during authentication.
 *
 * A passport badge can be used to add any additional information to the
 * passport.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/PassportTrait.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/PassportTrait.php/18	"*
 * @author Wouter de Jong <wouter@wouterj.nl>
 *
 "	General
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/Passport/SelfValidatingPassport.php	symfony/src/Symfony/Component/Security/Http/Authenticator/Passport/SelfValidatingPassport.php/16	"*
 * An implementation used when there are no credentials to be checked (e.g.
 * API token authentication).
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/RemoteUserAuthenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/RemoteUserAuthenticator.php/20	"*
 * This authenticator authenticates a remote user.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authenticator/X509Authenticator.php	symfony/src/Symfony/Component/Security/Http/Authenticator/X509Authenticator.php/20	"*
 * This authenticator authenticates pre-authenticated (by the
 * webserver) X.509 certificates.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Authorization/AccessDeniedHandlerInterface.php	symfony/src/Symfony/Component/Security/Http/Authorization/AccessDeniedHandlerInterface.php/18	"*
 * This is used by the ExceptionListener to translate an AccessDeniedException
 * to a Response object.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Controller/UserValueResolver.php	symfony/src/Symfony/Component/Security/Http/Controller/UserValueResolver.php/21	"*
 * Supports the argument type of {@see UserInterface}.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EntryPoint/AuthenticationEntryPointInterface.php	symfony/src/Symfony/Component/Security/Http/EntryPoint/AuthenticationEntryPointInterface.php/18	"*
 * Implement this interface for any classes that will be called to ""start""
 * the authentication process (see method for more details).
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EntryPoint/BasicAuthenticationEntryPoint.php	symfony/src/Symfony/Component/Security/Http/EntryPoint/BasicAuthenticationEntryPoint.php/18	"*
 * BasicAuthenticationEntryPoint starts an HTTP Basic authentication.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EntryPoint/FormAuthenticationEntryPoint.php	symfony/src/Symfony/Component/Security/Http/EntryPoint/FormAuthenticationEntryPoint.php/19	"*
 * FormAuthenticationEntryPoint starts an authentication via a login form.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EntryPoint/RetryAuthenticationEntryPoint.php	symfony/src/Symfony/Component/Security/Http/EntryPoint/RetryAuthenticationEntryPoint.php/18	"*
 * RetryAuthenticationEntryPoint redirects URL based on the configured scheme.
 *
 * This entry point is not intended to work with HTTP post requests.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Event/DeauthenticatedEvent.php	symfony/src/Symfony/Component/Security/Http/Event/DeauthenticatedEvent.php/17	"*
 * Deauthentication happens in case the user has changed when trying to refresh the token.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Event/LazyResponseEvent.php	symfony/src/Symfony/Component/Security/Http/Event/LazyResponseEvent.php/20	"*
 * Wraps a lazily computed response in a signaling exception.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Event/LoginFailureEvent.php	symfony/src/Symfony/Component/Security/Http/Event/LoginFailureEvent.php/11	"*
 * This event is dispatched after an error during authentication.
 *
 * Listeners to this event can change state based on authentication
 * failure (e.g. to implement login throttling).
 *
 "	Functional-Module
